method,method_display,sample,true_vectors,pred_vectors,vector_count_error,engineering_score,line_geometry_score,total_length_score,junction_angle_score,vector_count_score,true_junctions,pred_junctions,pixel_precision_on_skeleton,pixel_recall_on_skeleton,pixel_f1_on_skeleton,pixel_iou_on_skeleton,pixel_accuracy_on_skeleton,tp,fp,fn,tn,precision_from_matrix,recall_from_matrix,f1_from_matrix,accuracy_from_matrix,iou_from_matrix,raw_stroke_pixels,skeleton_stroke_pixels,graph_node_clusters,traced_paths,classified_line_pixels,classified_endpoint_pixels,classified_corner_pixels,classified_t_junction_pixels,classified_x_junction_pixels,internal_skeletonization_applied
baseline_on_shared_skeleton,Baseline on shared skeleton,105,18,41,23,0.4878178587487364,0.5103802517913927,0.7712215320910973,0.23999999999999996,0.4390243902439024,30,35,0.5617021276587777,0.5122897800769569,0.5358592687831478,0.3659889094266488,0.9581298828124415,396,309,377,15302,0.5617021276587777,0.5122897800769569,0.5358592687831478,0.9581298828124415,0.3659889094266488,1882,773,49,57,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,105,18,42,24,0.48620220831457506,0.5377553308552763,0.7795031055900621,0.1818181818181818,0.4285714285714286,30,44,0.5938375350131739,0.5485122897793681,0.570275722432098,0.39887111947281384,0.9609985351561913,424,290,349,15321,0.5938375350131739,0.5485122897793681,0.570275722432098,0.9609985351561913,0.39887111947281384,1882,773,50,58,533.0,13.0,14.0,151.0,62.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,105,18,16,2,0.3059519339771961,0.15908189913803716,0.6190476190476191,0.08666666666666666,0.8888888888888888,30,16,0.11741682974536709,0.07761966364802378,0.09345794344590624,0.04901960784309721,0.9289550781249433,60,451,713,15160,0.11741682974536709,0.07761966364802378,0.09345794344590624,0.9289550781249433,0.04901960784309721,1882,773,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,105,18,17,1,0.4420826122424267,0.26822744442799823,0.9513457556935818,0.14666666666666667,0.9444444444444444,30,24,0.08028335301053095,0.08796895213442694,0.08395061678489027,0.04381443298966249,0.9094238281249445,68,779,705,14832,0.08028335301053095,0.08796895213442694,0.08395061678489027,0.9094238281249445,0.04381443298966249,1882,773,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,106,5,4,1,0.843036398467433,0.7450191570881226,0.8888888888888888,1.0,0.8,0,0,0.912162162155999,0.9060402684502951,0.9090909085847929,0.8333333333281894,0.998352050781189,135,13,14,16222,0.912162162155999,0.9060402684502951,0.9090909085847929,0.998352050781189,0.8333333333281894,323,149,9,5,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,106,5,5,0,0.5931363984674329,0.7007969348659003,0.8888888888888888,0.0,1.0,0,1,0.912162162155999,0.9060402684502951,0.9090909085847929,0.8333333333281894,0.998352050781189,135,13,14,16222,0.912162162155999,0.9060402684502951,0.9090909085847929,0.998352050781189,0.8333333333281894,323,149,9,5,137.0,8.0,0.0,4.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,106,5,6,1,0.32057343550447004,0.12390804597701148,0.9074074074074074,0.0,0.8333333333333334,0,2,0.007751937984436032,0.006711409395928112,0.007194244106852683,0.0036101083032360646,0.9831542968749399,1,128,148,16107,0.007751937984436032,0.006711409395928112,0.007194244106852683,0.9831542968749399,0.0036101083032360646,323,149,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,106,5,5,0,0.3802987228607918,0.21959386973180078,0.9074074074074074,0.0,1.0,0,1,0.006896551724090369,0.006711409395928112,0.0068027205884816895,0.0034129692832648023,0.98217773437494,1,144,148,16091,0.006896551724090369,0.006711409395928112,0.0068027205884816895,0.98217773437494,0.0034129692832648023,323,149,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,107,3,3,0,0.8733137351778656,0.7487779973649539,0.9318181818181819,1.0,1.0,0,0,0.9259259259144947,0.9259259259144947,0.9259259254144947,0.8620689655073325,0.9992675781249389,75,6,6,16297,0.9259259259144947,0.9259259259144947,0.9259259254144947,0.9992675781249389,0.8620689655073325,239,81,6,3,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,107,3,3,0,0.8733137351778656,0.7487779973649539,0.9318181818181819,1.0,1.0,0,0,0.9259259259144947,0.9259259259144947,0.9259259254144947,0.8620689655073325,0.9992675781249389,75,6,6,16297,0.9259259259144947,0.9259259259144947,0.9259259254144947,0.9992675781249389,0.8620689655073325,239,81,6,3,75.0,6.0,0.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,107,3,4,1,0.2765267448512586,0.03614130434782608,0.9263157894736842,0.0,0.75,0,1,0.01098901098889023,0.012345679012193262,0.011627906478299102,0.005847953216340071,0.9896240234374396,1,90,80,16213,0.01098901098889023,0.012345679012193262,0.011627906478299102,0.9896240234374396,0.005847953216340071,239,81,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,107,3,3,0,0.5453055941316811,0.0816600790513834,0.7927927927927928,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9891357421874396,0,97,81,16206,0.0,0.0,0.0,0.9891357421874396,0.0,239,81,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,108,8,8,0,0.6584195896792308,0.8208410973084885,0.9452054794520548,0.0,1.0,1,0,0.966542750925775,0.9318996415737208,0.9489051089857544,0.9027777777746432,0.998291015624939,260,9,19,16096,0.966542750925775,0.9318996415737208,0.9489051089857544,0.998291015624939,0.9027777777746432,873,279,19,13,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,108,8,8,0,0.6751338753935164,0.8579839544513457,0.9452054794520548,0.0,1.0,1,0,0.9777777777741564,0.9462365591363935,0.9617486333764123,0.926315789470434,0.998718261718689,264,6,15,16099,0.9777777777741564,0.9462365591363935,0.9617486333764123,0.998718261718689,0.926315789470434,873,279,19,13,236.0,11.0,3.0,27.0,2.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,108,8,6,2,0.2644628632051391,0.044696773636991025,0.7842465753424658,0.04999999999999999,0.75,1,4,0.040540540540357925,0.032258064516013416,0.035928143218903516,0.01829268292679209,0.9705200195311907,9,213,270,15892,0.040540540540357925,0.032258064516013416,0.035928143218903516,0.9705200195311907,0.01829268292679209,873,279,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,108,8,7,1,0.32445131562154345,0.1551733954451346,0.8356164383561644,0.0,0.875,1,3,0.052401746724662,0.043010752688017885,0.047244093992846736,0.024193548387047997,0.9704589843749407,12,217,267,15888,0.052401746724662,0.043010752688017885,0.047244093992846736,0.9704589843749407,0.024193548387047997,873,279,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,109,16,25,9,0.571701068248406,0.6025283572330354,0.9328165374677002,0.19999999999999998,0.64,8,26,0.6647564469904517,0.6498599439766809,0.6572237955331277,0.48945147679273265,0.9704589843749407,464,234,250,15436,0.6647564469904517,0.6498599439766809,0.6572237955331277,0.9704589843749407,0.48945147679273265,1519,714,37,38,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,109,16,27,11,0.5545966700465375,0.6037273980004215,0.9328165374677002,0.14838709677419357,0.5925925925925926,8,31,0.6738197424883065,0.6596638655452945,0.6666666661657794,0.4999999999994692,0.9712524414061907,471,228,243,15442,0.6738197424883065,0.6596638655452945,0.6666666661657794,0.9712524414061907,0.4999999999994692,1519,714,38,39,595.0,18.0,9.0,58.0,34.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,109,16,15,1,0.3448579115904981,0.187360102127607,0.7506459948320413,0.06666666666666667,0.9375,8,15,0.07930367504820252,0.057422969187594645,0.06661250966704303,0.03445378151257609,0.9298706054686933,41,476,673,15194,0.07930367504820252,0.057422969187594645,0.06661250966704303,0.9298706054686933,0.03445378151257609,1519,714,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,109,16,17,1,0.35825496454459665,0.20925146062012176,0.8165374677002584,0.02666666666666667,0.9411764705882353,8,15,0.06595365418883074,0.05182072829124395,0.058039215193383474,0.029886914378004937,0.9266967773436934,37,524,677,15146,0.06595365418883074,0.05182072829124395,0.058039215193383474,0.9266967773436934,0.029886914378004937,1519,714,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,110,20,29,9,0.4473963641850805,0.424931961034733,0.7307001795332136,0.1642857142857143,0.6896551724137931,22,28,0.505703422052591,0.4591484464896903,0.481302773927604,0.3169181890386681,0.9475097656249422,399,390,470,15125,0.505703422052591,0.4591484464896903,0.481302773927604,0.9475097656249422,0.3169181890386681,2268,869,38,41,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,110,20,28,8,0.4909805818732951,0.4793247258926144,0.7351885098743267,0.22727272727272732,0.7142857142857143,22,21,0.5806045340043066,0.5304948216334516,0.5544197228918114,0.38352745424260937,0.9547729492186917,461,333,408,15182,0.5806045340043066,0.5304948216334516,0.5544197228918114,0.9547729492186917,0.38352745424260937,2268,869,39,42,685.0,16.0,8.0,113.0,47.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,110,20,20,0,0.4001577940122176,0.2411337083266625,0.6741472172351886,0.22727272727272732,1.0,22,15,0.06638418079086669,0.054085155350915896,0.0596068479515531,0.030718954248345937,0.9094848632811945,47,661,822,14854,0.06638418079086669,0.054085155350915896,0.0596068479515531,0.9094848632811945,0.030718954248345937,2268,869,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,110,20,18,2,0.35670920525370475,0.19551975793462412,0.6436265709156194,0.2,0.9,22,17,0.09722222222207219,0.0724971231299511,0.08305866793502426,0.043328748280575424,0.9151000976561942,63,585,806,14930,0.09722222222207219,0.0724971231299511,0.08305866793502426,0.9151000976561942,0.043328748280575424,2268,869,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,111,5,6,1,0.6400065763318314,0.7411008898508897,0.8658892128279884,0.2,0.8333333333333334,2,4,0.7705479452028406,0.6338028168996231,0.6955177738457129,0.5331753554489735,0.9879760742186897,225,67,130,15962,0.7705479452028406,0.6338028168996231,0.6955177738457129,0.9879760742186897,0.5331753554489735,592,355,10,7,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,111,5,5,0,0.9567945489884265,0.9337902837902838,0.9329446064139941,1.0,1.0,2,2,0.8878205128176673,0.7802816901386471,0.8305847071457645,0.7102564102545891,0.9931030273436894,277,35,78,15994,0.8878205128176673,0.7802816901386471,0.8305847071457645,0.9931030273436894,0.7102564102545891,592,355,12,9,231.0,8.0,2.0,84.0,30.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,111,5,10,5,0.3333246784641168,0.21898373617123615,0.8683544303797468,0.044444444444444446,0.5,2,9,0.038781163434795624,0.03943661971819877,0.039106144751322534,0.019943019942991535,0.9580078124999415,14,347,341,15682,0.038781163434795624,0.03943661971819877,0.039106144751322534,0.9580078124999415,0.019943019942991535,592,355,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,111,5,7,2,0.3414822730662788,0.25026510956743514,0.7871720116618076,0.0,0.7142857142857143,2,1,0.0501930501928564,0.036619718309756,0.04234527638504918,0.02163061564056301,0.9641113281249412,13,246,342,15783,0.0501930501928564,0.036619718309756,0.04234527638504918,0.9641113281249412,0.02163061564056301,592,355,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,112,6,6,0,0.9782121722580502,0.961918522330551,0.9767441860465116,1.0,1.0,0,0,0.9864864864831538,0.9864864864831538,0.9864864859831538,0.9733333333300889,0.9995117187499389,292,4,4,16084,0.9864864864831538,0.9864864864831538,0.9864864859831538,0.9995117187499389,0.9733333333300889,876,296,12,6,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,112,6,6,0,0.9782121722580502,0.961918522330551,0.9767441860465116,1.0,1.0,0,0,0.9864864864831538,0.9864864864831538,0.9864864859831538,0.9733333333300889,0.9995117187499389,292,4,4,16084,0.9864864864831538,0.9864864864831538,0.9864864859831538,0.9995117187499389,0.9733333333300889,876,296,12,6,284.0,12.0,0.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,112,6,5,1,0.23173887212076907,0.09058742838699264,0.5382059800664452,0.0,0.8333333333333334,0,1,0.055900621117665215,0.030405405405302687,0.03938730807737649,0.020089285714240873,0.9732055664061906,9,152,287,15936,0.055900621117665215,0.030405405405302687,0.03938730807737649,0.9732055664061906,0.020089285714240873,876,296,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,112,6,6,0,0.38289365740511183,0.21226276027271052,0.9368770764119602,0.0,1.0,0,2,0.06439393939369548,0.0574324324322384,0.06071428521570154,0.03130755064450956,0.9678955078124409,17,247,279,15841,0.06439393939369548,0.0574324324322384,0.06071428521570154,0.9678955078124409,0.03130755064450956,876,296,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,113,18,31,13,0.47893290803939115,0.48972646869842384,0.841743119266055,0.1285714285714286,0.5806451612903225,11,28,0.4208211143688844,0.3504273504269226,0.3824117250199782,0.23640856672138683,0.9434204101561924,287,395,532,15170,0.4208211143688844,0.3504273504269226,0.3824117250199782,0.9434204101561924,0.23640856672138683,1867,819,42,44,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,113,18,37,19,0.5305090742931236,0.5891750539296179,0.8899082568807339,0.15499999999999997,0.4864864864864865,11,40,0.6625172890723894,0.5848595848588708,0.6212710760251269,0.4506114769515987,0.9643554687499412,479,244,340,15321,0.6625172890723894,0.5848595848588708,0.6212710760251269,0.9643554687499412,0.4506114769515987,1867,819,47,49,532.0,14.0,21.0,182.0,70.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,113,18,18,0,0.44835943109308507,0.2981687663434511,0.8509174311926606,0.17600000000000002,1.0,11,25,0.057663125948319176,0.046398046397989744,0.05142083847737315,0.026388888888870563,0.9144287109374442,38,621,781,14944,0.057663125948319176,0.046398046397989744,0.05142083847737315,0.9144287109374442,0.026388888888870563,1867,819,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,113,18,14,4,0.36704516128512404,0.19324829791696338,0.7878440366972477,0.17894736842105263,0.7777777777777778,11,19,0.06382978723393809,0.047619047618989475,0.05454545405595678,0.02803738317754994,0.9174804687499439,39,572,780,14993,0.06382978723393809,0.047619047618989475,0.05454545405595678,0.9174804687499439,0.02803738317754994,1867,819,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,114,10,12,2,0.5599277978960561,0.596264486839944,0.8985200845665962,0.1142857142857143,0.8333333333333334,7,3,0.800982800980833,0.7912621359204096,0.7960927955908706,0.6612576064895309,0.9898071289061896,326,81,86,15891,0.800982800980833,0.7912621359204096,0.7960927955908706,0.9898071289061896,0.6612576064895309,948,412,19,15,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,114,10,13,3,0.6082129730572061,0.6553623249774164,0.9006342494714588,0.225,0.7692307692307692,7,8,0.8676470588214028,0.8592233009687883,0.8634146336442475,0.7596566523588849,0.9931640624999394,354,54,58,15918,0.8676470588214028,0.8592233009687883,0.8634146336442475,0.9931640624999394,0.7596566523588849,948,412,19,15,362.0,14.0,4.0,21.0,11.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,114,10,11,1,0.35794429874007483,0.1644038881361036,0.8224101479915433,0.1142857142857143,0.9090909090909091,7,5,0.07580174927091603,0.06310679611635168,0.06887417168942415,0.035665294924505264,0.9570922851561916,26,317,386,15655,0.07580174927091603,0.06310679611635168,0.06887417168942415,0.9570922851561916,0.035665294924505264,948,412,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,114,10,9,1,0.3400833186516326,0.12559624017957352,0.9365750528541226,0.024999999999999994,0.9,7,8,0.06172839506157598,0.06067961165033816,0.06119950990380366,0.03156565656561671,0.9531860351561918,25,380,387,15592,0.06172839506157598,0.06067961165033816,0.06119950990380366,0.9531860351561918,0.03156565656561671,948,412,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,115,17,19,2,0.5888530230863014,0.5676653921895265,0.8961201501877347,0.2588235294117647,0.8947368421052632,15,17,0.7596566523594283,0.7416201117308078,0.7505300348347004,0.6006787330309947,0.9784545898436903,531,168,185,15500,0.7596566523594283,0.7416201117308078,0.7505300348347004,0.9784545898436903,0.6006787330309947,1506,716,32,33,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,115,17,18,1,0.6425485666008163,0.5658050162785178,0.9086357947434293,0.44705882352941173,0.9444444444444444,15,17,0.7856135401963532,0.7779329608927683,0.7817543854638271,0.6417050691236846,0.98101806640619,557,152,159,15516,0.7856135401963532,0.7779329608927683,0.7817543854638271,0.98101806640619,0.6417050691236846,1506,716,35,36,622.0,18.0,3.0,26.0,47.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,115,17,17,0,0.32101426163703384,0.20133610081487968,0.6520650813516896,0.0,1.0,15,5,0.06722689075616128,0.04469273743010518,0.05369127468796451,0.027586206896527944,0.9311523437499432,32,444,684,15224,0.06722689075616128,0.04469273743010518,0.05369127468796451,0.9311523437499432,0.027586206896527944,1506,716,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,115,17,17,0,0.3555711039439292,0.18435445802957245,0.7797246558197747,0.06666666666666667,1.0,15,13,0.050761421319711064,0.041899441340723605,0.04590665596969062,0.023492560689096716,0.9238891601561936,30,561,686,15107,0.050761421319711064,0.041899441340723605,0.04590665596969062,0.9238891601561936,0.023492560689096716,1506,716,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,116,17,26,9,0.5932216831228548,0.6218548006880056,0.9104665825977302,0.2636363636363636,0.6538461538461539,17,22,0.7092511013205445,0.6662068965508052,0.6870554760286731,0.5232936078000832,0.9731445312499406,483,198,242,15461,0.7092511013205445,0.6662068965508052,0.6870554760286731,0.9731445312499406,0.5232936078000832,1183,725,41,42,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,116,17,29,12,0.621459295521014,0.6807695876554243,0.935687263556116,0.27741935483870966,0.5862068965517242,17,31,0.736766809727129,0.7103448275852271,0.7233146062407237,0.5665566556649433,0.9759521484374404,515,184,210,15475,0.736766809727129,0.7103448275852271,0.7233146062407237,0.9759521484374404,0.5665566556649433,1183,725,43,44,553.0,19.0,17.0,91.0,45.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,116,17,18,1,0.40547425873417775,0.21035835665927913,0.8121059268600253,0.2157894736842105,0.9444444444444444,17,38,0.07999999999986088,0.06344827586198146,0.07076923027577871,0.0366826156299548,0.9262695312499435,46,529,679,15130,0.07999999999986088,0.06344827586198146,0.07076923027577871,0.9262695312499435,0.0366826156299548,1183,725,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,116,17,16,1,0.40897239226086984,0.20758761113122942,0.8789407313997478,0.18260869565217389,0.9411764705882353,17,23,0.0825545171338278,0.07310344827576123,0.07754206241321483,0.04033485540331786,0.9230346679686936,53,589,672,15070,0.0825545171338278,0.07310344827576123,0.07754206241321483,0.9230346679686936,0.04033485540331786,1183,725,0,0,,,,,,False
